Total Cases,Total Deaths,Total Recovered,Total Active Cases,New Cases,New Deaths,Province,Island,Date,Longitude,Latitude,Population Density,Population,6_Month_Period,Year
9202,378,7633,1191,21,0,Aceh,Sumatera,2021-01-29,96.91052174,4.225614628,90.54,5247257,2021-01,2021
9224,378,7640,1206,22,0,Aceh,Sumatera,2021-01-30,96.91052174,4.225614628,90.54,5247257,2021-01,2021
9228,378,7643,1207,4,0,Aceh,Sumatera,2021-01-31,96.91052174,4.225614628,90.54,5247257,2021-01,2021
9230,378,7648,1204,2,0,Aceh,Sumatera,2021-02-01,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9252,379,7659,1214,22,1,Aceh,Sumatera,2021-02-02,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9266,379,7679,1208,14,0,Aceh,Sumatera,2021-02-03,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9276,379,7683,1214,10,0,Aceh,Sumatera,2021-02-04,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9285,379,7683,1223,9,0,Aceh,Sumatera,2021-02-05,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9298,379,7691,1228,13,0,Aceh,Sumatera,2021-02-06,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9312,379,7693,1240,14,0,Aceh,Sumatera,2021-02-07,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9323,380,7724,1219,11,1,Aceh,Sumatera,2021-02-08,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9370,380,7725,1265,47,0,Aceh,Sumatera,2021-02-09,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9373,380,7746,1247,3,0,Aceh,Sumatera,2021-02-10,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9390,380,7751,1259,17,0,Aceh,Sumatera,2021-02-11,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9398,380,7751,1267,8,0,Aceh,Sumatera,2021-02-12,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9399,382,7754,1263,1,2,Aceh,Sumatera,2021-02-13,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9403,382,7754,1267,4,0,Aceh,Sumatera,2021-02-14,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9403,382,7754,1267,0,0,Aceh,Sumatera,2021-02-15,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9403,382,7754,1267,0,0,Aceh,Sumatera,2021-02-16,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9403,382,7754,1267,0,0,Aceh,Sumatera,2021-02-17,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9435,382,7759,1294,32,0,Aceh,Sumatera,2021-02-18,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9448,382,7768,1298,13,0,Aceh,Sumatera,2021-02-19,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9456,382,7786,1288,8,0,Aceh,Sumatera,2021-02-20,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9457,382,7786,1289,1,0,Aceh,Sumatera,2021-02-21,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9458,382,7791,1285,1,0,Aceh,Sumatera,2021-02-22,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9487,382,7798,1307,29,0,Aceh,Sumatera,2021-02-23,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9513,382,7806,1325,26,0,Aceh,Sumatera,2021-02-24,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9523,383,7806,1334,10,1,Aceh,Sumatera,2021-02-25,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9531,383,7827,1321,8,0,Aceh,Sumatera,2021-02-26,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9534,384,7835,1315,3,1,Aceh,Sumatera,2021-02-27,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9541,384,7835,1322,7,0,Aceh,Sumatera,2021-02-28,96.91052174,4.225614628,90.54,5247257,2021-02,2021
9543,384,7851,1308,2,0,Aceh,Sumatera,2021-03-01,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9557,384,7855,1318,14,0,Aceh,Sumatera,2021-03-02,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9580,387,7863,1330,10,0,Aceh,Sumatera,2021-03-04,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9589,387,7867,1335,9,0,Aceh,Sumatera,2021-03-05,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9605,387,7885,1333,16,0,Aceh,Sumatera,2021-03-06,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9609,387,7885,1337,4,0,Aceh,Sumatera,2021-03-07,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9616,387,7889,1340,7,0,Aceh,Sumatera,2021-03-08,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9642,387,7915,1340,26,0,Aceh,Sumatera,2021-03-09,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9642,387,7919,1336,0,0,Aceh,Sumatera,2021-03-10,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9661,387,7919,1355,19,0,Aceh,Sumatera,2021-03-11,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9667,388,7926,1353,6,1,Aceh,Sumatera,2021-03-12,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9681,388,7926,1367,14,0,Aceh,Sumatera,2021-03-13,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9686,388,7954,1344,5,0,Aceh,Sumatera,2021-03-14,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9686,388,7960,1338,0,0,Aceh,Sumatera,2021-03-15,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9696,388,7981,1327,10,0,Aceh,Sumatera,2021-03-16,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9702,388,7984,1330,6,0,Aceh,Sumatera,2021-03-17,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9712,388,7987,1337,10,0,Aceh,Sumatera,2021-03-18,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9728,388,7987,1353,16,0,Aceh,Sumatera,2021-03-19,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9743,388,8010,1345,15,0,Aceh,Sumatera,2021-03-20,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9743,388,8010,1345,0,0,Aceh,Sumatera,2021-03-21,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9763,388,8013,1362,20,0,Aceh,Sumatera,2021-03-22,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9778,389,8020,1369,15,1,Aceh,Sumatera,2021-03-23,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9791,390,8020,1381,13,1,Aceh,Sumatera,2021-03-24,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9812,393,8038,1381,15,0,Aceh,Sumatera,2021-03-26,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9833,395,8044,1394,21,2,Aceh,Sumatera,2021-03-27,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9845,395,8063,1387,12,0,Aceh,Sumatera,2021-03-28,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9853,396,8069,1388,8,1,Aceh,Sumatera,2021-03-29,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9862,396,8069,1397,9,0,Aceh,Sumatera,2021-03-30,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9892,396,8071,1425,30,0,Aceh,Sumatera,2021-03-31,96.91052174,4.225614628,90.54,5247257,2021-03,2021
9903,396,8072,1435,11,0,Aceh,Sumatera,2021-04-01,96.91052174,4.225614628,90.54,5247257,2021-04,2021
9912,396,8078,1438,9,0,Aceh,Sumatera,2021-04-02,96.91052174,4.225614628,90.54,5247257,2021-04,2021
9918,396,8084,1438,6,0,Aceh,Sumatera,2021-04-03,96.91052174,4.225614628,90.54,5247257,2021-04,2021
9922,396,8086,1440,4,0,Aceh,Sumatera,2021-04-04,96.91052174,4.225614628,90.54,5247257,2021-04,2021
9933,397,8086,1450,11,1,Aceh,Sumatera,2021-04-05,96.91052174,4.225614628,90.54,5247257,2021-04,2021
9946,398,8117,1431,13,1,Aceh,Sumatera,2021-04-06,96.91052174,4.225614628,90.54,5247257,2021-04,2021
9985,398,8138,1449,39,0,Aceh,Sumatera,2021-04-07,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10027,399,8145,1483,42,1,Aceh,Sumatera,2021-04-08,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10055,400,8151,1504,28,1,Aceh,Sumatera,2021-04-09,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10082,403,8156,1523,7,0,Aceh,Sumatera,2021-04-11,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10106,405,8173,1528,24,2,Aceh,Sumatera,2021-04-12,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10134,405,8208,1521,28,0,Aceh,Sumatera,2021-04-13,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10160,405,8229,1526,26,0,Aceh,Sumatera,2021-04-14,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10200,406,8330,1464,40,1,Aceh,Sumatera,2021-04-15,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10222,406,8451,1365,22,0,Aceh,Sumatera,2021-04-16,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10257,407,8564,1286,35,1,Aceh,Sumatera,2021-04-17,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10300,408,8664,1228,43,1,Aceh,Sumatera,2021-04-18,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10313,409,8765,1139,13,1,Aceh,Sumatera,2021-04-19,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10429,417,8991,1021,64,2,Aceh,Sumatera,2021-04-21,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10516,419,9096,1001,87,2,Aceh,Sumatera,2021-04-22,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10677,428,9321,928,24,2,Aceh,Sumatera,2021-04-25,96.91052174,4.225614628,90.54,5247257,2021-04,2021
10814,431,9364,1019,70,0,Aceh,Sumatera,2021-04-27,96.91052174,4.225614628,90.54,5247257,2021-04,2021
11045,439,9610,996,78,1,Aceh,Sumatera,2021-04-30,96.91052174,4.225614628,90.54,5247257,2021-04,2021
11293,449,9794,1050,56,1,Aceh,Sumatera,2021-05-03,96.91052174,4.225614628,90.54,5247257,2021-05,2021
12152,486,10242,1424,26,1,Aceh,Sumatera,2021-05-13,96.91052174,4.225614628,90.54,5247257,2021-05,2021
12214,491,10272,1451,57,2,Aceh,Sumatera,2021-05-15,96.91052174,4.225614628,90.54,5247257,2021-05,2021
12249,493,10344,1412,35,2,Aceh,Sumatera,2021-05-16,96.91052174,4.225614628,90.54,5247257,2021-05,2021
19576,824,15229,3523,72,1,Aceh,Sumatera,2021-07-04,96.91052174,4.225614628,90.54,5247257,2021-07,2021
38070,2015,35413,642,9,1,Aceh,Sumatera,2021-10-11,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38092,2017,35483,592,22,2,Aceh,Sumatera,2021-10-12,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38124,2023,35583,518,8,2,Aceh,Sumatera,2021-10-14,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38192,2031,35733,428,16,1,Aceh,Sumatera,2021-10-17,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38206,2031,35784,391,14,0,Aceh,Sumatera,2021-10-18,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38224,2033,35869,322,18,2,Aceh,Sumatera,2021-10-19,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38235,2034,35951,250,11,1,Aceh,Sumatera,2021-10-20,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38259,2040,35999,220,19,2,Aceh,Sumatera,2021-10-22,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38270,2042,36013,215,11,2,Aceh,Sumatera,2021-10-23,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38280,2044,36036,200,10,2,Aceh,Sumatera,2021-10-24,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38286,2045,36045,196,6,1,Aceh,Sumatera,2021-10-25,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38291,2047,36061,183,5,2,Aceh,Sumatera,2021-10-26,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38296,2049,36073,174,5,2,Aceh,Sumatera,2021-10-27,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38302,2051,36088,163,6,2,Aceh,Sumatera,2021-10-28,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38306,2052,36104,150,4,1,Aceh,Sumatera,2021-10-29,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38310,2053,36123,134,4,1,Aceh,Sumatera,2021-10-30,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38317,2055,36141,121,7,2,Aceh,Sumatera,2021-10-31,96.91052174,4.225614628,90.54,5247257,2021-10,2021
38319,2055,36153,111,2,0,Aceh,Sumatera,2021-11-01,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38332,2057,36167,108,13,2,Aceh,Sumatera,2021-11-02,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38335,2058,36179,98,3,1,Aceh,Sumatera,2021-11-03,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38341,2059,36191,91,6,1,Aceh,Sumatera,2021-11-04,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38347,2060,36204,83,6,1,Aceh,Sumatera,2021-11-05,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38355,2061,36214,80,8,1,Aceh,Sumatera,2021-11-06,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38357,2062,36220,75,2,1,Aceh,Sumatera,2021-11-07,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38361,2062,36227,72,4,0,Aceh,Sumatera,2021-11-08,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38366,2063,36239,64,5,1,Aceh,Sumatera,2021-11-09,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38369,2064,36245,60,3,1,Aceh,Sumatera,2021-11-10,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38371,2066,36252,53,2,2,Aceh,Sumatera,2021-11-11,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38375,2066,36263,46,4,0,Aceh,Sumatera,2021-11-12,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38379,2066,36271,42,4,0,Aceh,Sumatera,2021-11-13,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38384,2066,36274,44,5,0,Aceh,Sumatera,2021-11-14,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38385,2066,36279,40,1,0,Aceh,Sumatera,2021-11-15,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38390,2066,36290,34,5,0,Aceh,Sumatera,2021-11-16,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38394,2066,36294,34,4,0,Aceh,Sumatera,2021-11-17,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38397,2066,36299,32,3,0,Aceh,Sumatera,2021-11-18,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38400,2066,36304,30,3,0,Aceh,Sumatera,2021-11-19,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38404,2066,36309,29,4,0,Aceh,Sumatera,2021-11-20,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38405,2066,36311,28,1,0,Aceh,Sumatera,2021-11-21,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38406,2066,36313,27,1,0,Aceh,Sumatera,2021-11-22,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38407,2066,36316,25,1,0,Aceh,Sumatera,2021-11-23,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38408,2066,36319,23,1,0,Aceh,Sumatera,2021-11-24,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38409,2066,36319,24,1,0,Aceh,Sumatera,2021-11-25,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38411,2066,36324,21,2,0,Aceh,Sumatera,2021-11-26,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38411,2066,36325,20,0,0,Aceh,Sumatera,2021-11-27,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38411,2066,36326,19,0,0,Aceh,Sumatera,2021-11-28,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38412,2066,36329,17,1,0,Aceh,Sumatera,2021-11-29,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38414,2066,36333,15,2,0,Aceh,Sumatera,2021-11-30,96.91052174,4.225614628,90.54,5247257,2021-11,2021
38414,2066,36336,12,0,0,Aceh,Sumatera,2021-12-01,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38416,2066,36339,11,2,0,Aceh,Sumatera,2021-12-02,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38417,2066,36340,11,1,0,Aceh,Sumatera,2021-12-03,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38418,2066,36343,9,1,0,Aceh,Sumatera,2021-12-04,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38419,2066,36344,9,1,0,Aceh,Sumatera,2021-12-05,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38419,2066,36345,8,0,0,Aceh,Sumatera,2021-12-06,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38419,2066,36347,6,0,0,Aceh,Sumatera,2021-12-07,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36349,7,3,0,Aceh,Sumatera,2021-12-08,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36350,6,0,0,Aceh,Sumatera,2021-12-09,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36351,5,0,0,Aceh,Sumatera,2021-12-10,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36352,4,0,0,Aceh,Sumatera,2021-12-11,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36353,3,0,0,Aceh,Sumatera,2021-12-12,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36354,2,0,0,Aceh,Sumatera,2021-12-13,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38422,2066,36355,1,0,0,Aceh,Sumatera,2021-12-14,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38423,2066,36355,2,1,0,Aceh,Sumatera,2021-12-15,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38424,2066,36357,1,1,0,Aceh,Sumatera,2021-12-16,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38425,2066,36358,1,1,0,Aceh,Sumatera,2021-12-17,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38425,2066,36358,1,0,0,Aceh,Sumatera,2021-12-18,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38425,2066,36358,1,0,0,Aceh,Sumatera,2021-12-19,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38425,2066,36358,1,0,0,Aceh,Sumatera,2021-12-20,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38426,2066,36358,2,1,0,Aceh,Sumatera,2021-12-21,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38426,2066,36358,2,0,0,Aceh,Sumatera,2021-12-22,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38426,2066,36358,2,0,0,Aceh,Sumatera,2021-12-23,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38427,2066,36360,1,1,0,Aceh,Sumatera,2021-12-24,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38427,2066,36360,1,0,0,Aceh,Sumatera,2021-12-25,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38427,2066,36361,0,0,0,Aceh,Sumatera,2021-12-26,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38428,2066,36361,1,1,0,Aceh,Sumatera,2021-12-27,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38428,2066,36361,1,0,0,Aceh,Sumatera,2021-12-28,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38428,2066,36361,1,0,0,Aceh,Sumatera,2021-12-29,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38429,2066,36362,1,1,0,Aceh,Sumatera,2021-12-30,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38430,2066,36362,2,1,0,Aceh,Sumatera,2021-12-31,96.91052174,4.225614628,90.54,5247257,2021-12,2021
38430,2066,36362,2,0,0,Aceh,Sumatera,2022-01-01,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38431,2066,36362,3,1,0,Aceh,Sumatera,2022-01-02,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38431,2066,36362,3,0,0,Aceh,Sumatera,2022-01-03,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38431,2066,36363,2,0,0,Aceh,Sumatera,2022-01-04,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38431,2066,36364,1,0,0,Aceh,Sumatera,2022-01-05,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38431,2066,36364,1,0,0,Aceh,Sumatera,2022-01-06,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38432,2066,36365,1,1,0,Aceh,Sumatera,2022-01-07,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38432,2066,36365,1,0,0,Aceh,Sumatera,2022-01-08,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38432,2066,36365,1,0,0,Aceh,Sumatera,2022-01-09,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38433,2066,36366,1,1,0,Aceh,Sumatera,2022-01-10,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38433,2067,36366,0,0,1,Aceh,Sumatera,2022-01-11,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38435,2067,36366,2,2,0,Aceh,Sumatera,2022-01-12,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38435,2067,36366,2,0,0,Aceh,Sumatera,2022-01-13,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36366,3,1,0,Aceh,Sumatera,2022-01-14,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36366,3,0,0,Aceh,Sumatera,2022-01-15,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36367,2,0,0,Aceh,Sumatera,2022-01-16,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36367,2,0,0,Aceh,Sumatera,2022-01-17,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36367,2,0,0,Aceh,Sumatera,2022-01-18,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36367,2,0,0,Aceh,Sumatera,2022-01-19,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36368,1,0,0,Aceh,Sumatera,2022-01-20,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38436,2067,36368,1,0,0,Aceh,Sumatera,2022-01-21,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38437,2067,36368,2,1,0,Aceh,Sumatera,2022-01-22,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38437,2067,36369,1,0,0,Aceh,Sumatera,2022-01-23,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38439,2067,36369,3,2,0,Aceh,Sumatera,2022-01-24,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38440,2067,36369,4,1,0,Aceh,Sumatera,2022-01-25,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38443,2067,36369,7,3,0,Aceh,Sumatera,2022-01-26,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38445,2067,36369,9,2,0,Aceh,Sumatera,2022-01-27,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38447,2067,36369,11,2,0,Aceh,Sumatera,2022-01-28,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38449,2067,36369,13,2,0,Aceh,Sumatera,2022-01-29,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38455,2067,36369,19,6,0,Aceh,Sumatera,2022-01-30,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38458,2067,36373,18,3,0,Aceh,Sumatera,2022-01-31,96.91052174,4.225614628,90.54,5247257,2022-01,2022
38465,2067,36374,24,7,0,Aceh,Sumatera,2022-02-01,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38472,2067,36374,31,7,0,Aceh,Sumatera,2022-02-02,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38486,2067,36374,45,14,0,Aceh,Sumatera,2022-02-03,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38503,2067,36376,60,17,0,Aceh,Sumatera,2022-02-04,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38515,2067,36379,69,12,0,Aceh,Sumatera,2022-02-05,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38524,2068,36380,76,9,1,Aceh,Sumatera,2022-02-06,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38540,2068,36381,91,16,0,Aceh,Sumatera,2022-02-07,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38627,2069,36384,174,87,1,Aceh,Sumatera,2022-02-08,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38668,2070,36385,213,41,1,Aceh,Sumatera,2022-02-09,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38709,2070,36393,246,41,0,Aceh,Sumatera,2022-02-10,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38743,2071,36396,276,34,1,Aceh,Sumatera,2022-02-11,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38789,2072,36401,316,46,1,Aceh,Sumatera,2022-02-12,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38833,2072,36406,355,44,0,Aceh,Sumatera,2022-02-13,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38862,2072,36407,383,29,0,Aceh,Sumatera,2022-02-14,96.91052174,4.225614628,90.54,5247257,2022-02,2022
38937,2072,36420,445,75,0,Aceh,Sumatera,2022-02-15,96.91052174,4.225614628,90.54,5247257,2022-02,2022
39145,2073,36443,629,86,1,Aceh,Sumatera,2022-02-17,96.91052174,4.225614628,90.54,5247257,2022-02,2022
39326,2076,36542,708,87,2,Aceh,Sumatera,2022-02-19,96.91052174,4.225614628,90.54,5247257,2022-02,2022
39384,2076,36575,733,58,0,Aceh,Sumatera,2022-02-20,96.91052174,4.225614628,90.54,5247257,2022-02,2022
39443,2076,36580,787,59,0,Aceh,Sumatera,2022-02-21,96.91052174,4.225614628,90.54,5247257,2022-02,2022
40327,2088,36916,1323,25,1,Aceh,Sumatera,2022-02-28,96.91052174,4.225614628,90.54,5247257,2022-02,2022
43352,2162,39481,1709,36,2,Aceh,Sumatera,2022-03-24,96.91052174,4.225614628,90.54,5247257,2022-03,2022
43409,2164,39548,1697,57,2,Aceh,Sumatera,2022-03-25,96.91052174,4.225614628,90.54,5247257,2022-03,2022
43424,2165,39596,1663,15,1,Aceh,Sumatera,2022-03-26,96.91052174,4.225614628,90.54,5247257,2022-03,2022
43558,2183,40386,989,12,1,Aceh,Sumatera,2022-04-01,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43566,2185,40444,937,8,2,Aceh,Sumatera,2022-04-02,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43573,2186,40576,811,7,1,Aceh,Sumatera,2022-04-03,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43581,2187,40673,721,8,1,Aceh,Sumatera,2022-04-04,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43593,2189,40793,611,12,2,Aceh,Sumatera,2022-04-05,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43603,2191,40825,587,10,2,Aceh,Sumatera,2022-04-06,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43614,2192,40924,498,11,1,Aceh,Sumatera,2022-04-07,96.91052174,4.225614628,90.54,5247257,2022-04,2022
43628,2195,41104,329,2,0,Aceh,Sumatera,2022-04-09,96.91052174,4.225614628,90.54,5247257,2022-04,2022
